seller_id,seller_name,seller_tier,seller_region,seller_category,rating_score,total_order_items,total_quantity_sold,total_revenue,avg_order_item_value,total_shipments,delivered_shipments,on_time_shipments,sla_breached_shipments,sla_breach_pct,avg_transit_days,avg_delay_days,total_shipping_cost,avg_shipping_cost
48,QuickWholesale1634,Long Tail,West India,"Sports,Electronics",3.93,1697,2337,153103709.76,90220.22,642.121428571429,543.919047619048,543.919047619048,52.333333333333336,8.15,6.14,0.07,140364.70042857146,82.81
49,DigitalWholesale4728,Long Tail,South India,"Beauty,Home",4.37,817,1115,32686648.29,40008.14,313.03571428571433,272.25,272.25,22.828571428571426,7.29,6.57,0.02,80111.47721428573,98.18
50,FutureImports9346,Mid,West India,"Fashion,Beauty,Home,Sports,Electronics,Grocery",4.7,915,1242,12582506.85,13751.37,354.27857142857147,296.1428571428571,296.1428571428571,36.14047619047619,10.2,5.13,0.06,56782.91614285714,62.13
51,ApexMart1626,Long Tail,North India,"Home,Electronics,Grocery,Fashion,Beauty",4.87,61,90,3278976.71,53753.72,24.719047619047615,21.435714285714283,21.435714285714283,1.5833333333333333,6.41,5.05,0.05,3583.3343571428572,58.74
52,NationalStore7311,Long Tail,Central India,"Home,Sports,Beauty,Grocery",3.74,735,995,3304084.08,4495.35,281.1690476190476,233.72857142857137,233.72857142857137,22.26904761904762,7.92,5.36,0.03,48503.103142857144,65.99
53,NationalDistribution9821,Long Tail,South India,"Electronics,Beauty,Sports",4.69,1206,1662,30172355.69,25018.54,435.0547619047623,366.9738095238097,366.9738095238097,37.51666666666667,8.62,5.82,0.06,86477.07347619048,71.77
54,UrbanExports5920,Long Tail,Central India,"Electronics,Home,Grocery,Beauty",4.79,1109,1538,69915288.99,63043.54,416.109523809524,356.4000000000002,356.4000000000002,32.37619047619048,7.78,6.64,0.07,106559.62447619045,96.17
55,GlobalSupply7211,Long Tail,South India,"Beauty,Home,Sports,Grocery,Fashion,Electronics",3.92,95,130,11699460.9,123152.22,37.36904761904762,30.75,30.75,2.3690476190476186,6.34,5.82,0.11,7341.3533809523815,77.28
56,GlobalSupply6279,Long Tail,West India,"Home,Beauty,Electronics,Fashion,Sports",3.71,29,43,2284522.34,78776.63,10.435714285714285,9.31904761904762,9.31904761904762,0.3666666666666667,3.51,6.62,0.07,2426.388023809524,83.67
57,EliteImports2389,Premium,East India,"Sports,Fashion,Beauty,Home",3.78,42,57,150983.72,3594.85,15.692857142857141,14.50952380952381,14.50952380952381,0.2,1.27,5.02,0.0,2914.5818809523807,69.39
58,NextEnterprise4262,Mid,South India,"Sports,Grocery,Home,Electronics,Beauty,Fashion",4.48,1233,1673,31686758.12,25698.91,465.84761904761945,400.3142857142859,400.3142857142859,33.4,7.17,5.2,0.04,79585.16021428572,64.55
59,ExpressMarketplace2193,Premium,West India,Fashion,4.16,734,964,9272650.75,12633.04,277.0119047619047,237.15714285714282,237.15714285714282,24.376190476190473,8.8,5.3,0.03,44713.54928571428,60.92
60,SmartImports1090,Mid,North India,"Grocery,Fashion,Beauty,Sports,Home,Electronics",3.63,826,1116,10723435.79,12982.37,325.6238095238096,277.04999999999995,277.04999999999995,23.661904761904765,7.27,5.26,0.04,52425.76838095237,63.47
61,ReliableRetail2988,Mid,West India,"Fashion,Sports,Beauty,Electronics",4.71,91,134,1755571.03,19291.99,34.68809523809524,30.961904761904762,30.961904761904762,1.6666666666666665,4.8,5.31,0.02,6359.87869047619,69.89
62,VertexWholesale9270,Mid,West India,"Sports,Grocery,Home,Fashion",4.95,607,795,4165843.93,6863.0,237.03333333333325,207.97857142857137,207.97857142857137,17.75238095238095,7.49,5.28,0.07,39513.51771428572,65.1
63,NextWholesale5543,Long Tail,Central India,"Beauty,Fashion,Sports,Grocery,Home",4.98,152,186,7300511.97,48029.68,58.916666666666664,49.871428571428574,49.871428571428574,6.711904761904762,11.39,5.34,0.01,10184.60680952381,67.0
64,FastCommerce6238,Mid,Central India,"Fashion,Home,Beauty,Electronics,Sports,Grocery",4.45,591,797,1869288.58,3162.92,229.26904761904757,198.40476190476184,198.40476190476184,17.921428571428574,7.82,4.95,0.06,32815.69016666666,55.62
65,QuickExports3503,Mid,South India,"Fashion,Sports",4.82,719,1028,2371287.65,3298.04,262.97142857142853,225.30714285714282,225.30714285714282,18.328571428571426,6.97,6.39,0.06,58798.29819047619,81.78
66,MegaRetail7883,Long Tail,West India,"Beauty,Home,Sports,Fashion",3.74,191,281,18449692.63,96595.25,74.41428571428571,65.36190476190477,65.36190476190477,5.676190476190476,7.63,6.09,0.02,16530.37119047619,86.55
67,FutureMart7389,Mid,West India,"Sports,Electronics,Beauty,Fashion,Grocery",4.34,1326,1813,14787202.54,11151.74,501.7619047619051,420.91666666666686,420.91666666666686,44.27857142857143,8.82,5.8,0.03,101132.88771428572,76.44
68,ValueTraders1475,Long Tail,West India,"Sports,Grocery,Fashion,Beauty,Electronics,Home",4.58,1682,2363,31079669.58,18477.81,636.0952380952384,538.3428571428575,538.3428571428575,46.438095238095244,7.3,6.28,0.02,145530.54573809524,86.68
69,QuickMarketplace1444,Premium,North India,"Sports,Beauty,Fashion,Grocery,Electronics,Home",3.62,699,1004,10379561.69,14849.16,256.5904761904761,219.17142857142846,219.17142857142846,20.542857142857137,8.01,5.4,0.02,42025.4490952381,60.12
70,FastSupply6363,Long Tail,South India,"Fashion,Beauty,Sports,Electronics",3.78,32,40,606959.83,18967.49,11.476190476190476,10.80952380952381,10.80952380952381,0.3333333333333333,2.9,6.53,-0.19,3194.598095238095,99.83
71,ValueMart2341,Long Tail,West India,"Home,Beauty,Sports",4.73,748,1050,8372875.58,11193.68,278.1285714285714,237.84523809523805,237.84523809523805,20.688095238095237,7.44,5.67,0.05,52066.293095238114,69.61
72,TechRetail4266,Mid,North India,"Grocery,Electronics,Home,Sports,Beauty,Fashion",4.57,1073,1533,4579481.4,4267.92,411.1952380952383,343.9428571428573,343.9428571428573,31.92142857142857,7.76,6.58,0.02,109979.3640952381,102.69
73,ExpressImports2874,Premium,Central India,"Fashion,Sports",4.21,715,980,6122365.2,8562.75,264.8142857142857,229.5714285714285,229.5714285714285,20.233333333333334,7.64,5.4,0.06,47075.2711904762,65.84
74,VertexMarketplace2876,Long Tail,South India,"Sports,Home,Grocery,Electronics",4.19,1816,2569,41263139.02,22721.99,675.2952380952385,573.576190476191,573.576190476191,49.14047619047619,7.28,5.64,0.04,131691.23659523815,72.68
75,TechDistribution6111,Long Tail,Central India,Grocery,4.24,677,933,47335899.29,69920.09,257.1880952380952,222.1428571428571,222.1428571428571,20.166666666666668,7.84,5.68,0.06,48102.284547619056,71.26
76,NextStore5941,Long Tail,Central India,"Beauty,Fashion,Electronics,Home",4.0,701,951,8906872.26,12705.95,264.22619047619037,226.25952380952376,226.25952380952376,21.988095238095237,8.32,5.41,0.03,44978.831523809524,64.16
77,MegaCommerce9728,Long Tail,West India,Grocery,4.57,1149,1575,32864753.41,28602.92,430.1904761904765,364.1928571428573,364.1928571428573,29.828571428571426,6.93,6.0,0.04,89076.39742857142,77.66
78,TechWholesale7882,Premium,West India,"Electronics,Grocery,Home",3.65,65,96,318674.48,4902.68,24.71904761904762,22.102380952380955,22.102380952380955,2.2499999999999996,9.1,6.03,0.11,4847.745976190476,74.58
79,EliteExports9548,Mid,East India,"Home,Beauty,Fashion,Grocery",3.71,752,1058,16418051.51,21832.52,290.3880952380952,246.66904761904755,246.66904761904755,23.533333333333335,8.1,5.92,0.03,62850.21607142857,83.69
80,ModernWholesale5022,Mid,North India,"Beauty,Sports,Grocery,Home,Fashion",4.18,618,860,19592596.85,31703.23,226.2071428571428,193.55714285714282,193.55714285714282,19.23095238095238,8.5,5.5,0.08,40488.00764285715,65.51
81,TechTraders6325,Long Tail,South India,"Fashion,Beauty,Grocery,Sports",4.48,1079,1530,4295186.17,3980.71,399.1380952380955,321.2190476190478,321.2190476190478,36.5452380952381,9.16,6.18,0.06,89653.60938095234,83.17
82,ModernMart5526,Long Tail,Central India,"Home,Sports",4.03,1626,2270,16032916.67,9860.34,621.2452380952384,516.4738095238099,516.4738095238099,53.18333333333334,8.56,6.13,0.06,137180.80635714284,84.58
83,ExpressBazaar4937,Mid,West India,"Fashion,Electronics,Sports,Home,Beauty",4.21,176,230,1576332.21,8956.43,64.92380952380951,56.945238095238096,56.945238095238096,4.65952380952381,7.18,6.08,0.06,13634.761499999999,77.47
84,QuickExports4986,Premium,East India,"Beauty,Sports,Electronics,Grocery,Fashion,Home",4.45,82,111,1473203.08,17965.89,31.29285714285714,26.847619047619048,26.847619047619048,2.685714285714286,8.58,7.11,0.07,8018.432547619048,97.79
85,FutureExports8434,Mid,East India,"Home,Beauty,Sports,Fashion,Grocery",4.51,74,105,1951638.24,26373.49,26.542857142857144,22.65952380952381,22.65952380952381,1.4833333333333332,5.59,6.57,0.03,7282.5849761904765,98.41
86,ModernStore9779,Mid,South India,"Fashion,Electronics,Sports",4.53,69,92,3274932.59,47462.79,23.888095238095236,21.688095238095237,21.688095238095237,2.2,9.21,5.51,-0.01,4500.327833333333,65.22
87,FastExports9595,Long Tail,Central India,"Sports,Beauty",3.76,591,830,11559860.97,19559.83,229.92142857142855,197.75476190476186,197.75476190476186,16.047619047619047,6.98,6.88,0.05,63203.925880952374,106.94
88,DigitalRetail6912,Long Tail,South India,Fashion,3.84,662,925,58382473.46,88191.05,246.8119047619047,212.9857142857142,212.9857142857142,19.835714285714282,8.04,5.15,0.02,40902.076,61.79
89,ReliableHub5494,Long Tail,North India,Sports,3.92,1149,1569,5353280.99,4659.08,423.57619047619073,355.1500000000002,355.1500000000002,33.77857142857143,7.97,5.58,0.04,76311.96992857143,66.53
90,ApexMart8690,Long Tail,West India,"Home,Fashion,Beauty,Electronics,Sports",4.54,55,69,149976.39,2726.84,16.807142857142857,12.188095238095238,12.188095238095238,2.3857142857142857,14.19,6.4,0.15,3980.5590714285713,72.37
91,ExpressStore2070,Mid,West India,"Fashion,Electronics,Home",3.96,1169,1613,24685652.35,21116.9,429.5523809523813,374.7928571428573,374.7928571428573,28.545238095238098,6.65,6.26,0.01,99491.27883333332,85.18
92,MegaHub3444,Long Tail,Central India,Grocery,3.55,779,1088,165188810.39,212052.39,279.8928571428571,233.23333333333326,233.23333333333326,24.950000000000003,8.91,5.67,0.06,57573.31964285714,73.91
93,UrbanBazaar7818,Long Tail,Central India,Fashion,4.48,100,135,6338151.32,63381.51,38.25952380952381,29.976190476190478,29.976190476190478,5.366666666666666,14.03,6.51,0.07,9985.4955,99.85
94,DigitalWholesale8025,Long Tail,East India,"Fashion,Grocery,Beauty,Sports,Home",4.81,353,478,29829635.02,84503.22,129.89523809523806,103.86904761904762,103.86904761904762,15.35952380952381,11.82,5.5,0.1,23977.034833333335,67.92
95,FastImports2330,Long Tail,South India,"Electronics,Grocery,Sports,Beauty,Home",4.68,1153,1546,122916993.95,106606.24,426.7761904761907,358.05714285714294,358.05714285714294,32.47857142857143,7.61,5.22,0.03,70009.71607142856,60.72
96,EliteKart7693,Long Tail,West India,"Grocery,Electronics",3.89,222,325,3934868.56,17724.63,81.22857142857143,67.76666666666665,67.76666666666665,4.745238095238094,5.84,5.71,0.09,15737.505238095238,70.89
97,DigitalExports8438,Long Tail,North India,"Beauty,Home,Electronics,Sports,Fashion",4.51,727,1017,9627291.16,13242.49,266.91904761904755,225.96666666666664,225.96666666666664,21.414285714285715,8.02,5.33,0.05,46131.279357142856,63.63
98,GlobalSupply2880,Long Tail,Central India,"Home,Grocery",3.67,706,1019,8107711.22,11484.01,273.14761904761906,227.97380952380948,227.97380952380948,20.219047619047622,7.4,5.4,0.05,49667.05857142857,70.35
99,DigitalMarketplace5728,Premium,West India,"Fashion,Home,Sports,Electronics,Grocery,Beauty",4.19,99,136,2115570.85,21369.4,37.86666666666667,32.24761904761905,32.24761904761905,3.2333333333333334,8.54,5.03,0.07,6384.5506428571425,64.49
100,NationalBazaar9090,Mid,West India,"Sports,Home,Beauty,Fashion",4.32,63,84,6304649.6,100073.8,22.502380952380953,18.10238095238095,18.10238095238095,2.4166666666666665,10.74,6.89,0.0,6367.64407142857,101.07
101,TechStore4750,Premium,Central India,"Electronics,Beauty,Home,Grocery,Fashion",4.97,61,79,303316.44,4972.4,24.292857142857144,23.292857142857144,23.292857142857144,0.25,1.03,4.49,-0.11,3540.325119047619,58.04
102,FastMarketplace1659,Long Tail,South India,Sports,4.13,790,1078,6078572.65,7694.4,295.92857142857144,255.03095238095236,255.03095238095236,21.50238095238095,7.27,5.42,0.03,52931.47447619047,67.0
103,ExpressStore8700,Mid,East India,"Sports,Beauty,Home,Electronics,Fashion",4.61,1072,1519,4182445.35,3901.53,404.8666666666669,348.8238095238096,348.8238095238096,29.788095238095238,7.36,6.2,0.03,92470.43104761906,86.42
104,ModernSupply9117,Long Tail,East India,"Home,Electronics,Fashion",3.92,586,806,4339853.46,7405.89,230.43095238095236,188.79523809523806,188.79523809523806,28.04285714285714,12.17,7.67,0.14,66920.41442857143,114.2
105,ModernMart6296,Long Tail,North India,"Grocery,Electronics,Beauty,Sports",3.94,624,878,943844.3,1512.57,239.74285714285708,201.36428571428567,201.36428571428567,17.835714285714285,7.44,5.56,0.04,45202.16485714285,72.56
106,MegaRetail9494,Mid,East India,"Grocery,Electronics,Beauty,Fashion",4.63,1693,2374,10622453.73,6274.34,670.9095238095242,571.7547619047622,571.7547619047622,54.46428571428572,8.12,5.46,0.07,115550.57371428573,68.29
107,FastBazaar3146,Long Tail,East India,"Sports,Beauty,Electronics,Grocery",3.53,1863,2600,16774368.69,9003.96,699.7714285714287,599.3952380952386,599.3952380952386,50.55714285714286,7.22,5.95,0.03,149225.70919047622,80.23
108,DigitalBazaar1224,Long Tail,Central India,"Beauty,Electronics,Grocery,Home,Sports,Fashion",4.59,575,789,6819246.91,11859.56,217.8809523809523,184.3642857142857,184.3642857142857,17.571428571428573,8.06,6.52,0.05,48770.350690476196,84.82
109,UrbanTraders2924,Mid,South India,Fashion,4.74,1181,1665,6719686.94,5689.83,432.9523809523812,372.03809523809537,372.03809523809537,31.63809523809524,7.31,5.69,0.01,87645.93309523808,74.34
110,NextTraders3369,Premium,West India,"Home,Grocery,Sports,Fashion,Beauty,Electronics",4.81,647,893,3003797.88,4642.66,248.88333333333327,212.9166666666666,212.9166666666666,16.123809523809523,6.48,5.1,0.06,39018.78719047619,60.4
111,ModernDistribution9318,Mid,East India,"Grocery,Fashion,Electronics,Sports,Home",4.56,572,803,11069158.48,19351.68,204.5071428571428,166.31190476190474,166.31190476190474,22.002380952380953,10.76,6.13,0.08,42463.17219047619,74.24
112,DigitalWholesale9022,Mid,South India,Home,3.64,156,234,2019162.6,12943.35,63.6857142857143,55.05952380952381,55.05952380952381,5.8999999999999995,9.26,5.24,0.04,9764.263261904762,62.59
113,SuperDistribution6272,Long Tail,South India,"Beauty,Home,Grocery,Sports,Fashion",3.52,616,830,6902603.2,11205.52,235.52619047619044,203.2738095238095,203.2738095238095,15.547619047619047,6.6,5.31,0.02,40257.77395238095,65.35
114,NextWholesale7730,Long Tail,North India,"Grocery,Beauty",3.95,94,130,273600.52,2910.64,35.32857142857142,32.16904761904762,32.16904761904762,2.7595238095238095,7.81,5.45,0.09,6341.233285714286,67.46
115,MegaHub9229,Long Tail,Central India,"Beauty,Sports,Grocery,Home,Electronics,Fashion",3.95,1175,1587,13417897.55,11419.49,438.00952380952407,371.27380952380963,371.27380952380963,31.549999999999997,7.2,5.34,0.05,75235.94152380954,64.14
116,UrbanBazaar8486,Long Tail,North India,Beauty,4.61,268,362,4533787.17,16917.12,103.04761904761907,93.71190476190475,93.71190476190475,4.3428571428571425,4.21,5.76,0.01,21116.468428571425,78.79
117,PrimeTraders5342,Long Tail,East India,"Beauty,Fashion",4.85,758,1017,4028340.79,5314.43,286.9738095238095,247.3166666666666,247.3166666666666,20.826190476190476,7.26,5.35,0.02,47603.218071428586,62.8
118,ExpressWholesale9864,Mid,North India,"Beauty,Electronics,Home,Sports,Fashion,Grocery",4.5,576,816,3499025.95,6074.7,215.92619047619044,176.17619047619044,176.17619047619044,19.895238095238096,9.21,5.28,0.08,35806.01373809524,62.27
119,DigitalRetail2480,Long Tail,West India,Fashion,4.84,241,338,1916782.6,7953.45,87.4452380952381,74.19047619047619,74.19047619047619,7.995238095238094,9.14,5.72,0.05,16161.755833333335,67.34
120,MegaCommerce1919,Long Tail,East India,"Sports,Electronics,Beauty,Grocery,Fashion,Home",3.62,96,119,995789.27,10372.8,38.92142857142857,35.338095238095235,35.338095238095235,2.083333333333333,5.35,5.89,0.0,7515.157976190476,78.28
121,NationalSupply3950,Long Tail,South India,"Beauty,Fashion,Grocery",4.69,838,1183,4845244.55,5781.91,327.8404761904763,288.81428571428575,288.81428571428575,19.345238095238095,5.9,5.45,-0.01,57393.572976190466,68.57
122,QuickMarketplace4945,Long Tail,West India,Grocery,4.37,711,994,29562507.98,41578.77,267.49761904761897,228.47619047619042,228.47619047619042,16.042857142857144,6.0,5.46,-0.0,50196.54859523809,70.6
